HOT9,YJコード,組成の記述
100763301,1144400A4033,スルピリン注「ミタ」50％
100770101,1145001M1137,インドメタシンカプセル２５「イセイ」
100772502,1145002N1145,インテバンSP25
100778702,1145002N2087,インテバンSP37.5
100779402,1145003F1030,ランツジールコーワ錠30mg
100781701,1145004F1034,ミリダシン錠90mg
100782401,1145005M1020,インフリーカプセル100mg￥ｎ
100783101,1145005M2026,インフリーＳカプセル200mg￥ｎ
100784802,1145700J1036,インドメタシン坐剤シオエ１２．５
100784805,1145700J1044,*インドメタシン坐剤12.5mg「ＣＨ」
100784805,1145700J1052,**インドメタシン坐剤12.5mg「タナベ」
100785536,1145700J2075,インテバン坐剤25
100785508,1145700J2083,インデラニック坐剤25
100785511,1145700J2113,インドメタシン坐剤シオエ２５
100785518,1145700J2121,インドメタシン坐剤（ツルハラ）２５
100785501,1145700J2164,インドメタシン坐剤２５「イセイ」
100785509,1145700J2172,インドメタシン坐剤25「タケシマ」
100785513,1145700J2199,インメシン坐剤25
100785525,1145700J2245,ミカメタン坐剤25
100785525,1145700J2270,**ミカメタン坐剤25mg
100785540,1145700J2288,*インドメタシン坐剤25mg「ＣＨ」
100785540,1145700J2296,**インドメタシン坐剤25mg「タナベ」
100786248,1145700J3101,インテバン坐剤50
100786211,1145700J3110,インデラニック坐剤50
100786215,1145700J3144,インドメタシン坐剤シオエ５０
100786223,1145700J3152,インドメタシン坐剤（ツルハラ）５０
100786201,1145700J3195,インドメタシン坐剤５０「イセイ」
100786212,1145700J3209,インドメタシン坐剤50「タケシマ」
100786218,1145700J3233,インメシン坐剤50
100786230,1145700J3314,ミカメタン坐剤50
100786230,1145700J3365,**ミカメタン坐剤50mg
100786252,1145700J3373,*インドメタシン坐剤50mg「ＣＨ」
100786252,1145700J3381,**インドメタシン坐剤50mg「タナベ」
100790902,1146400A1039,**ザルソカイン注10mL
100793009,1147002F1471,アデフロニック錠25mg
100793015,1147002F1480,ソレルモン錠25mg
100793011,1147002F1498,イリナトロン錠25ｍｇ
100793017,1147002F1501,ソファリン錠２５ｍｇ
100793021,1147002F1510,ダイスパス錠25mg
100793016,1147002F1528,ドセル錠２５ｍｇ
100793010,1147002F1536,フェナシドン錠25mg
100793005,1147002F1544,ブレシン錠25mg
100793025,1147002F1552,ボラボミン錠25mg￥ｎ
100795402,1147002F1560,ボルタレン錠25mg
100793008,1147002F1579,ボルマゲン錠25mg
100793001,1147002F1587,チカタレン錠２５ｍｇ
100793032,1147002F1595,ヨウフェナック錠25mg
100793031,1147002F1609,サンナックス錠25mg
100796101,1147002G1035,ジクロフェナクNaSR錠37.5mg「MEEK」
100797801,1147002M1047,プロフェナチンカプセル25mg
100798501,1147002N1123,ナボールSRカプセル37.5
100800501,1147002N1131,サビスミンSRカプセル37.5mg
100802901,1147002N1140,アデフロニックLカプセル37.5mg
112126101,1147002N1158,ソレルモンSRカプセル37.5mg
100803601,1147002N1166,ダイスパスＳＲカプセル37.5mg
100799202,1147002N1174,ボルタレンＳＲカプセル３７．５ｍｇ
100806701,1147002N1182,ジクロフェナクナトリウムSRカプセル37.5mg「オーハラ」
100813502,1147006M1037,フェナゾックスカプセル50mg
113621013,1147700J1022,アデフロニックズポ12.5
100815902,1147700J1030,アナバン坐剤１２．５
100817302,1147700J1057,ボルタレンサポ12.5mg
113621017,1147700J1073,フェニタレン坐剤12.5
113621015,1147700J1081,ボラボミン坐剤12.5mg
113621012,1147700J1090,ボンフェナック坐剤１２．５
113621010,1147700J1111,ベギータ坐剤１２．５
113621009,1147700J1120,ボナフェック坐剤12.5
113621001,1147700J1138,メリカット坐剤12.5
119395401,1147700J1146,ジクロフェナクナトリウム坐剤12.5mg「JG」
113621017,1147700J1154,*ジクロフェナクナトリウム坐剤12.5mg「タナベ」
113622721,1147700J2029,アデフロニックズポ25
100825802,1147700J2037,アナバン坐剤２５
113622717,1147700J2045,ボナフェック坐剤25
113622725,1147700J2053,ボラボミン坐剤25mg
100828902,1147700J2061,ボルタレンサポ25mg
100830201,1147700J2088,ボンフェナック坐剤２５
115008701,1147700J2096,メクロフェン坐剤25
113622735,1147700J2126,フェニタレン坐剤25
113622718,1147700J2169,ベギータ坐剤２５
113622701,1147700J2177,メリカット坐剤25
113622720,1147700J2193,*ボルマゲン坐剤25mg
119396101,1147700J2207,ジクロフェナクナトリウム坐剤25mg「JG」
113622738,1147700J2215,*ジクロフェナクナトリウム坐剤25mg「タナベ」
113623431,1147700J3033,アデフロニックズポ50
100841802,1147700J3041,アナバン坐剤５０
113623423,1147700J3076,ボナフェック坐剤50
100845602,1147700J3084,ボルタレンサポ50mg
100847001,1147700J3106,ボンフェナック坐剤５０
113623445,1147700J3114,メクロフェン坐剤50
113623451,1147700J3149,フェニタレン坐剤50
113623424,1147700J3181,ベギータ坐剤５０
113623425,1147700J3190,メリカット坐剤50
115772701,1147700J3211,ボラボミン坐剤50mg
113623430,1147700J3220,*ボルマゲン坐剤50mg
119397801,1147700J3238,ジクロフェナクナトリウム坐剤50mg「JG」
113623456,1147700J3246,*ジクロフェナクナトリウム坐剤50mg「タナベ」
113915003,1147700J4030,*レクトス注腸軟膏25mg
113916703,1147700J5036,*レクトス注腸軟膏50mg
100860902,1148001F1059,ソランタール錠50mg
100862302,1148001F2101,ソランタール錠100mg
100867801,1148003D1073,メブロン顆粒３０％
100874602,1148003F2135,メブロン錠１００ｍｇ
100877703,1148004F1028,ペントイル錠100mg
100878401,1148004F1036,セラピエース錠100
100879103,1148004F2024,ペントイル錠200mg
100880702,1148004F2032,セラピエース錠200
100887601,1149001D1152,イブプロフェン顆粒20％「タツミ」
100888301,1149001D1160,ブルフェン顆粒２０％
100889002,1149001D1179,ランデールン顆粒20%
100907101,1149001F1455,ブルフェン錠１００
100893701,1149001F1463,イブプロフェン錠100ｍｇ「タツミ」
100909503,1149001F1471,*モギフェン錠100mg
100906402,1149001F1480,*イブプロフェン錠100mg「タイヨー」
100914901,1149001F2168,ブルフェン錠２００
100932301,1149007F1142,ナイキサン錠100mg
100940801,1149009M1035,パラミヂンカプセル300mg
100945301,1149010F1101,プランドフェン錠75mg
100946001,1149010F1110,ルポック錠７５ｍｇ
100947701,1149010F1128,プラノプロフェン錠75mg「トーワ」
100944602,1149010F1136,**ニフラン錠75mg
100953801,1149010M1160,プラノプロフェンカプセル75mg「日医工」
100959001,1149010Q1056,プラノプロフェン液1.5％MEEK
100956902,1149010Q1064,*プランサスシロップ1.5%
100957602,1149010Q1072,**ニフランシロップ1.5％
100960601,1149011D1032,フロベン顆粒８％
100961301,1149011F1076,フロベン錠４０
100963701,1149011F1084,*アップノン錠４０ｍｇ
100966801,1149013F1091,ミグリステン錠20
100969901,1149015F1023,クリノリル錠５０
100970501,1149015F2020,クリノリル錠１００
100975003,1149017M1021,アルビラックカプセル10
100977402,1149017M1030,バキソカプセル10
100975005,1149017M1048,パルパシンカプセル10
100975008,1149017M1056,ピオパールカプセル10mg
100978109,1149017M2044,アルビラックカプセル20
100980402,1149017M2079,バキソカプセル20
100978111,1149017M2087,パルパシンカプセル20
100978123,1149017M2109,ピペタネンカプセル２０
100978115,1149017M2176,ピオパールカプセル20mg
100985901,1149019C1084,ケンタン細粒10％
100987302,1149019C1092,ロゼオール細粒10％
118082401,1149019C1106,リンゲリーズ細粒10％
115801402,1149019C1114,ポナペルト細粒10％
100986602,1149019C1122,*ロキソプロフェンナトリウム細粒10％「ＣＨ」
112151301,1149019C1130,ロルフェナミン細粒10％
100984201,1149019C1149,ロキソニン細粒１０％
100998901,1149019F1170,ノブフェン錠60mg
101000801,1149019F1200,レトラック錠60mg
101002201,1149019F1242,ロキフェン錠60mg
101005301,1149019F1277,ロキペイン錠60mg
115345301,1149019F1374,ロキソプロフェンナトリウム錠「クニヒロ」60mg
101001501,1149019F1382,ロキソマリン錠60mg
100992701,1149019F1390,カンファタニン錠60mg
100990302,1149019F1404,ウナスチン錠60mg
100993401,1149019F1412,ケンタン錠60mg
100996501,1149019F1420,ロキソプロフェンナトリウム錠60mg「タイヨー」
101006002,1149019F1439,ロゼオール錠60ｍｇ
101009101,1149019F1447,ロルフェナミン錠60mg
100991001,1149019F1455,*オキミナス錠６０ｍｇ
100995801,1149019F1463,コバロキニン錠60mg
112154401,1149019F1471,ツルメリン錠60mg
112159901,1149019F1480,ロキソプロフェン錠60mg「EMEC」￥ｎ
101003903,1149019F1498,**ロキソプロフェンナトリウム錠60mg「ＣＨ」
101004601,1149019F1501,ロキプロナール錠60mg
112153701,1149019F1510,サンロキソ錠60mg
100997201,1149019F1528,スリノフェン錠60mg
100989702,1149019F1536,リンゲリーズ錠60mg
101007701,1149019F1544,ロブ錠６０ｍｇ
112156801,1149019F1552,*ロキソート錠60mg
100988001,1149019F1560,ロキソニン錠６０ｍｇ
113920401,1149019S1020,オロロックス内服液60mg
101011401,1149020F1024,カルフェニール錠40mg￥ｎ
101012101,1149020F2020,カルフェニール錠80mg￥ｎ
101013801,1149021F1029,チルコチル錠10￥ｎ
101018301,1149021F2025,チルコチル錠20￥ｎ
101027501,1149023F1036,ノイロトロピン錠4単位
101028202,1149025F1043,スルガム錠100mg￥ｎ
101032902,1149025F2040,スリメン錠200mg
101030502,1149025F2066,スルガム錠200mg￥ｎ
101033601,1149025F2074,チオガム錠200mg
101031201,1149025F2082,チアプロフェン酸錠200mg「ZE」
101035002,1149026F1056,アルボ錠100mg
101039805,1149026F2117,オセファジン錠200
101039816,1149026F2168,パピルジン錠２００ｍｇ
101038102,1149026F2206,アルボ錠200mg
101041101,1149027F1034,レリフェン錠400mg
101045901,1149029F1025,ソレトン錠８０
101046601,1149029F1033,ペオン錠80
116343801,1149029F1041,ザトフェロン錠80
116346901,1149029F1076,ザルトプロフェン錠80「タツミ」
116232501,1149029F1084,ソルイルビン錠８０
116358201,1149029F1106,ソレング錠８０
116402201,1149029F1114,ペレトン錠80mg
116405301,1149029F1122,ボルビット錠80mg
116357501,1149029F1130,ザルトプロフェン錠80mg「日医工」
101047301,1149030M1027,フルカムカプセル13.5mg
101048001,1149030M2023,フルカムカプセル27mg
101049702,1149031F1022,モーバー錠100mg
101050301,1149031F1030,オークル錠100mg
117376501,1149031F1049,アクタリット錠100「ＴＣＫ」
117378901,1149031F1057,アクタリット錠100mg「TOA」
117377201,1149031F1065,アクタリット錠100mg「サワイ」
117268301,1149031F1073,アクタリット錠100mg「タイヨー」
117379601,1149031F1090,アクタリット錠100mg「マイラン」
101051001,1149032F1027,ハイペン錠100mg
101052701,1149032F1035,オステラック錠100
119360201,1149032F1043,エトドラク錠100mg「タイヨー」
119815701,1149032F1051,**ニコナス錠100mg
120225001,1149032F1060,エトドラク錠100mg「JG」
120124601,1149032F1078,※※エトドラク錠100mg「トーワ」
120349301,1149032F1086,**オスペイン錠100mg
120111601,1149032F1094,*ライペック錠100
101053401,1149032F2023,ハイペン錠200mg
101054101,1149032F2031,オステラック錠200
114660802,1149032F2040,ニコナス錠200mg
114661501,1149032F2058,エトドラク錠200「KN」
114662201,1149032F2066,ライペック錠200
114663901,1149032F2074,パイペラック錠200mg
114664601,1149032F2082,ハイスラック錠200mg
114666001,1149032F2104,オスペイン錠200
114665301,1149032F2139,エトドラク錠200mg「トーワ」
120146801,1149032F2147,エトドラク錠200mg「JG」
101055802,1149033F1021,ジソペイン錠75
101056501,1149034F1026,ソセゴン錠25mg
101057201,1149034F1034,ペルタゾン錠25
101058901,1149034F1042,ペンタジン錠２５
116580701,1149035F1020,モービック錠５mg
118467901,1149035F1039,メロキシカム錠5mg「EMEC」
118426601,1149035F1047,メロキシカム錠5mg「JG」
118698701,1149035F1055,メロキシカム錠５mg「NP」
118699401,1149035F1063,メロキシカム錠５ｍｇ「ＮＰＩ」
118377101,1149035F1071,メロキシカム錠5mg「NT」
118303001,1149035F1080,メロキシカム錠5ｍｇ「ＴＣＫ」
118703801,1149035F1098,メロキシカム錠5mg「TYK」
118705201,1149035F1101,メロキシカム錠５mg「ＹＤ」
118487701,1149035F1110,メロキシカム錠5mg「アメル」
118519501,1149035F1128,メロキシカム錠5mg「科研」
118700701,1149035F1136,メロキシカム錠5mg「ケミファ」
118701401,1149035F1144,メロキシカム錠５mg「サワイ」
118358001,1149035F1152,メロキシカム錠5mg「タイヨー」
118702101,1149035F1160,メロキシカム錠5mg「タカタ」
118499001,1149035F1179,メロキシカム錠5mg「タナベ」
118704501,1149035F1187,メロキシカム錠5mg「トーワ」
118454901,1149035F1195,メロキシカム錠5mg「日医工」
118463101,1149035F1209,メロキシカム錠5mg「ユートク」
118529401,1149035F1217,メロキシカム速崩錠5mg「日本臓器」
116581401,1149035F2027,モービック錠10mg
118468601,1149035F2035,メロキシカム錠10mg「EMEC」
118427301,1149035F2043,メロキシカム錠10mg「JG」
118706901,1149035F2051,メロキシカム錠10mg「NP」
