YJコード	[BrandName]
1129007F1085	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129007F1107	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1129007F2022	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129007F2030	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1129007F2049	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129007F2057	販売名<BR>[BrandName]成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129007F2065	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129007F2081	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
1129008F1039	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129008F1047	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129008F1055	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1129008F1063	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1129008F1071	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1129008F2035	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129008F2043	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1129008F2051	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129008F2060	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1129008F2078	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1129008F3023	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129008F3031	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1129008F3040	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1129008F3058	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1129008F3066	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1129009F1025	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129009F2021	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1129400A1038	有効成分<BR>[ActIngreName]含量（[Number][Unit][Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として）
1129400A1046	有効成分<BR>[ActIngreName]含量（[Number][Unit][Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として）
1131001A1038	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1131001F1035	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1132001A1035	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1132002B1060	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1132002B1078	組成<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有
1132002B1086	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
1132002F1029	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName]：[Number][Unit]
1132002F1037	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1132002F2033	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName]：[Number][Unit]
1132002F2041	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1132400A1033	成分含量<BR>[Number][Unit][Number][Unit]中[ActIngreName]を[ActIngreName][ActIngreName]として[Number][Unit]
1133002B1032	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1135002C1059	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1135002F1055	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1137001F1039	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1137001F2035	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139001B1031	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]である
1139001Q1042	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139002C1058	[Form][Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName]：[Number][Unit]
1139002C1066	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139002C1074	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1139002C1082	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139002F1062	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139002F1070	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139002F1089	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1139002F1097	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName]：[Number][Unit]
1139002F2026	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139002F2034	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName]：[Number][Unit]
1139002F2042	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139003C1044	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]中[Number][Unit]
1139003C1052	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1139003C2040	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]中[Number][Unit]
1139003C2059	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1139003F1040	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]中[Number][Unit]
1139003F1059	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1139003F2047	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]中[Number][Unit]
1139003F2055	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1139003F3043	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]中[Number][Unit]
1139003F3051	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
1139004C1049	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1139004C1057	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004C1065	[Form][Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004C2053	[Form][Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004C2061	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004D1044	[Number][Unit]中[ActIngreName][Number][Unit]を含有
1139004D1052	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1139004D1060	有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1139004F1029	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004F1045	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004F1053	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004F1061	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004F2106	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004F2114	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004F2130	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004F2149	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004F2157	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004F2165	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004G1024	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004G1032	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1139004G2020	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004G2039	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
1139004G2047	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1139004G2055	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004G3027	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
1139004Q1070	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1139004Q1089	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139004Q1097	成分含量[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit]
1139004Q1100	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139005B1030	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139005B1048	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139005F1023	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139005F1031	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139006C1030	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139006F1028	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139006F2024	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139007F1022	成分分量［[Number][Unit]中］<BR>[ActIngreName][Number][Unit]
1139007F2029	成分分量［[Number][Unit]中］<BR>[ActIngreName][Number][Unit]
1139007F3025	成分分量［[Number][Unit]中］<BR>[ActIngreName][Number][Unit]
1139008F1027	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139008F2023	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139008F3020	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139009F1021	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139009F2028	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139009F3024	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139009F4020	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1139010F1024	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1139010F2020	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1139100F1037	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
1139103X1036	有効成分（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit]
1139104X1030	有効成分（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit]
1139105X1035	有効成分（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit]
1139400F1023	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
1141001X1029	[Number][Unit]中[ActIngreName][Number][Unit]含有
1141001X1045	本剤を乾燥したものは定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
1141001X1053	別名<BR>[ActIngreName]成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141001X1070	本品は[ActIngreName]の[Form]で乾燥したものは定量するとき[ActIngreName][Number][Unit]以上を含む
1141001X1088	[Number][Unit]中[ActIngreName][Number][Unit]含有
1141001X1096	本品[Number][Unit]中[ActIngreName][Number][Unit]含有
1141001X1100	本品[Number][Unit]中[ActIngreName][Number][Unit]含有
1141004F1086	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1141004F2058	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1141005B1062	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005C2030	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005F1048	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005M1020	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005M2078	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141005M2094	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005M2213	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1141005M2221	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1141005M2230	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141005Q1081	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
1141005Q1103	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1141007C1075	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141007C1083	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1141007C1091	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141007C1105	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
1141007C1113	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1141007C1121	[Number][Unit]中：[ActIngreName]…[Number][Unit]
1141007C1130	[Number][Unit]中[ActIngreName][Number][Unit]含有
1141007C2020	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141007F1039	[Number][Unit]中：[ActIngreName]…[Number][Unit]
1141007F1047	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141007F1055	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
1141007F1063	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141007F1071	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
1141007F1080	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141007F1110	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
1141007F1136	成分分量<BR>[Number][Unit]中[ActIngreName]：[Number][Unit]
1141007F1144	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1141007F2027	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141007F2035	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141007Q1030	[Number][Unit]中：[ActIngreName]…[Number][Unit]
1141007Q1048	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141007Q1056	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1141007R1027	成分分量<BR>[Number][Unit]中[ActIngreName]：[Number][Unit]
1141007R1035	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
1141007R1043	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
1141007R1051	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
1141007R2023	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
1141700J1029	[BrandName]は[Number][Unit]（[Number][Unit]）中に[ActIngreName][Number][Unit]を含有する
1141700J1053	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
1141700J1061	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141700J1070	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1141700J1088	有効成分<BR>[ActIngreName][Number][Unit]中<BR>[Number][Unit]
1141700J2050	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141700J2076	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1141700J2084	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141700J2092	[BrandName]は[Number][Unit]（[Number][Unit]）中に[ActIngreName][Number][Unit]を含有する
1141700J2157	成分含量（[Number][Unit]（[Number][Unit]）中）<BR>[ActIngreName][Number][Unit]
1141700J2165	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
1141700J3021	[BrandName]は[Number][Unit]（[Number][Unit]）中に[ActIngreName][Number][Unit]を含有する
1141700J3048	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
1141700J3056	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141700J3064	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
1141700J3072	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1141700J3137	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
1143001X1040	[Number][Unit]中[ActIngreName][Number][Unit]含有
1143001X1066	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1143001X1074	[ActIngreName]の原薬である
1143001X1104	本品[Number][Unit]中に[ActIngreName][Number][Unit]を含む
1143001X1112	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
1143001X1171	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
1143001X1201	本剤を乾燥したものは[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
1143001X1210	本品を乾燥したものは定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
1143001X1228	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
1143001X1236	組成<BR>本品[Number][Unit]中[ActIngreName][Number][Unit]含有
1143005X1021	本品は[ActIngreName]の[Form]で乾燥したものは定量するとき[ActIngreName][Number][Unit]以上を含む
1143005X1048	本剤を乾燥したものは定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
1143007X1020	本品は[ActIngreName]の[Form]で乾燥したものは定量するとき[ActIngreName][Number][Unit]以上を含む
